Season,Section,Date,Home,Score,Away,Stadium,Attendance,Home_Goals,Away_Goals,Home_Rest_Days,Away_Rest_Days,Away_Travel_Distance_km,Weather,Home_Formation,Away_Formation,Home_Current_Rank,Away_Current_Rank,Rank_Diff,Home_Rank_Delta_3,Away_Rank_Delta_3,Home_Elo_Before,Away_Elo_Before,Elo_Diff,Home_Market_Value,Away_Market_Value,Market_Value_Diff,Home_Manager_Tenure,Away_Manager_Tenure,Home_Current_Points,Away_Current_Points,Home_Rolling_Points_5,Away_Rolling_Points_5,Home_Rolling_xG,Away_Rolling_xG,Home_AGI,Home_KAGI,Away_AGI,Away_KAGI,H2H_Score_Avg,Capacity,Stadium_Fill_Rate,Goal_Diff,Match_Result,Home_Prev_Total Shots,Home_Prev_Shots on Target,Home_Prev_Total Shots Against,Home_Prev_Total Goals,Home_Prev_Total Goals Against,Home_Prev_Clean Sheets,Home_Prev_Total Passes,Home_Prev_Total Dribbles,Home_Prev_Total Through Passes,Home_Prev_Total Crosses,Home_Prev_Total Clearances,Home_Prev_Total Tackles,Home_Prev_Total Blocks,Home_Prev_Total Fouls,Home_Prev_Total Interceptions,Home_Prev_Aerial Duels Won,Home_Prev_Yellow Cards,Home_Prev_Red Cards,Home_Prev_Average Possession,Home_Prev_Chances Created,Home_Prev_Duels Won,Home_Prev_Recoveries,Home_Prev_Expected Goals,Home_Prev_Expected Goals Against,Home_Prev_Avg Distance Covered,Home_Prev_Avg Sprints,Home_Prev_Distance Covered (In Possession),Home_Prev_Sprints (In Possession),Home_Prev_Distance Covered (Out of Possession),Home_Prev_Sprints (Out of Possession),Away_Prev_Total Shots,Away_Prev_Shots on Target,Away_Prev_Total Shots Against,Away_Prev_Total Goals,Away_Prev_Total Goals Against,Away_Prev_Clean Sheets,Away_Prev_Total Passes,Away_Prev_Total Dribbles,Away_Prev_Total Through Passes,Away_Prev_Total Crosses,Away_Prev_Total Clearances,Away_Prev_Total Tackles,Away_Prev_Total Blocks,Away_Prev_Total Fouls,Away_Prev_Total Interceptions,Away_Prev_Aerial Duels Won,Away_Prev_Yellow Cards,Away_Prev_Red Cards,Away_Prev_Average Possession,Away_Prev_Chances Created,Away_Prev_Duels Won,Away_Prev_Recoveries,Away_Prev_Expected Goals,Away_Prev_Expected Goals Against,Away_Prev_Avg Distance Covered,Away_Prev_Avg Sprints,Away_Prev_Distance Covered (In Possession),Away_Prev_Sprints (In Possession),Away_Prev_Distance Covered (Out of Possession),Away_Prev_Sprints (Out of Possession),is_Mirror_Game,Home_DF_count,Home_MF_count,Home_FW_count,Away_DF_count,Away_MF_count,Away_FW_count,Home_Midfield_Advantage,Defense_Margin_Home,Defense_Margin_Away,Backline_Matchup,Home_Prev_Goal PK,Home_Prev_Goal Direct Set Piece,Home_Prev_Goal Indirect Set Piece,Home_Prev_Goal Cross,Home_Prev_Goal Through Pass,Home_Prev_Goal from pass within 30m,Home_Prev_Goal from pass farther than 30m,Home_Prev_Goal from Dribble,Home_Prev_Goal from Ball Lost,Home_Prev_Goal Other,Home_Prev_Set-piece Index,Home_Prev_Left Attack Index,Home_Prev_Center Attack Index,Home_Prev_Right Attack Index,Home_Prev_Short Counter,Home_Prev_Long Counter,Home_Prev_Opponent Area Possession,Home_Prev_My Area Possession,Away_Prev_Goal PK,Away_Prev_Goal Direct Set Piece,Away_Prev_Goal Indirect Set Piece,Away_Prev_Goal Cross,Away_Prev_Goal Through Pass,Away_Prev_Goal from pass within 30m,Away_Prev_Goal from pass farther than 30m,Away_Prev_Goal from Dribble,Away_Prev_Goal from Ball Lost,Away_Prev_Goal Other,Away_Prev_Set-piece Index,Away_Prev_Left Attack Index,Away_Prev_Center Attack Index,Away_Prev_Right Attack Index,Away_Prev_Short Counter,Away_Prev_Long Counter,Away_Prev_Opponent Area Possession,Away_Prev_My Area Possession,Home_Season_Progress,Home_Urgency_Score,Away_Season_Progress,Away_Urgency_Score
2026_special,15,2026-05-06,hiro,1-1,kobe,Ajinomoto Stadium,13697.0,1,1,7.0,7.0,412.8,Unknown,3-4-2-1,4-1-2-3,6.0,4.0,2.0,0.0,0.0,1578.4873311818164,1611.2503664050294,-32.76303522321291,20900000.0,17700000.0,3200000.0,113.0,96.0,26.0,24.0,8.0,9.0,1.91,1.718,57.6,52.0,52.1,50.3,0.0,0.0,0.0,0,0,14.705882352941176,4.676470588235294,10.921052631578949,1.3529411764705883,1.105263157894737,0.3235294117647059,481.1470588235294,10.470588235294118,14.705882352941176,16.764705882352942,18.352941176470587,18.657894736842103,18.647058823529413,11.794117647058824,1.7352941176470589,16.86842105263158,0.9117647058823528,0.0294117647058823,49.5,13.117647058823527,18.176470588235293,33.3235294117647,1.4088235294117646,1.068421052631579,112.0,164.0,40.0,76.0,46.0,87.0,12.411764705882351,4.176470588235294,11.852941176470589,1.605263157894737,0.9473684210526316,0.3421052631578947,518.9411764705883,11.470588235294118,12.411764705882351,14.235294117647058,21.86842105263158,16.794117647058822,18.473684210526315,9.911764705882351,2.210526315789474,16.92105263157895,0.9736842105263158,0.0294117647058823,53.7,11.382352941176473,16.605263157894736,31.94117647058824,1.3941176470588237,1.1088235294117648,113.0,163.0,42.0,70.0,44.0,88.0,0.0,3.0,6.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,3_vs_4,0.1052631578947368,0.0526315789473684,0.3421052631578947,0.2941176470588235,0.1764705882352941,0.2352941176470588,0.0526315789473684,0.088235294117647,0.1176470588235294,0.0294117647058823,72.0,60.0,54.0,66.0,74.0,62.0,54.0,41.0,0.0789473684210526,0.0263157894736842,0.2941176470588235,0.3823529411764705,0.1052631578947368,0.2105263157894736,0.0789473684210526,0.0789473684210526,0.1052631578947368,0.0294117647058823,57.0,56.0,47.0,43.0,45.0,39.0,54.0,61.0,0.4736842105263157,0.0257830811847432,0.5,0.0443213296398891
2026_special,15,2026-05-06,kasm,3-0,mito,Ajinomoto Stadium,13697.0,3,0,7.0,7.0,357.7,Unknown,4-4-2,4-4-2,4.0,8.0,-4.0,0.0,0.0,1590.7185052811446,1506.8677727889888,83.85073249215588,23030000.0,9700000.0,13330000.0,86.0,80.0,31.0,20.0,9.0,7.0,1.445,1.025,47.3,48.1,48.3,51.7,0.0,0.0,0.0,3,1,12.941176470588236,4.176470588235294,11.147058823529411,1.5789473684210529,1.0789473684210529,0.3947368421052631,424.11764705882354,10.852941176470589,12.264705882352942,15.078947368421051,21.91176470588235,18.68421052631579,19.97058823529412,11.894736842105264,2.0,18.81578947368421,1.411764705882353,0.0588235294117647,50.1,11.5,17.36842105263158,33.55263157894737,1.2868421052631578,1.2078947368421051,112.0,167.0,40.0,80.0,45.0,86.0,12.029411764705882,3.8684210526315783,11.588235294117649,1.1764705882352942,1.1470588235294117,0.2647058823529412,436.7948916408669,10.36842105263158,11.647058823529411,13.823529411764705,20.94736842105263,17.294117647058822,18.852941176470587,11.029411764705882,1.7352941176470589,14.447368421052632,1.0294117647058822,0.0294117647058823,48.9,10.705882352941176,16.323529411764707,31.789473684210527,1.2263157894736842,1.181578947368421,113.0,135.0,35.0,64.0,38.0,72.0,0.0,4.0,4.0,2.0,4.0,5.0,2.0,-1.0,2.0,2.0,4_vs_4,0.0789473684210526,0.0,0.3823529411764705,0.2941176470588235,0.088235294117647,0.2631578947368421,0.0294117647058823,0.0588235294117647,0.1764705882352941,0.088235294117647,50.0,48.0,58.0,56.0,54.0,62.0,50.0,40.0,0.0526315789473684,0.0,0.2105263157894736,0.2105263157894736,0.0588235294117647,0.1842105263157894,0.0,0.0588235294117647,0.1052631578947368,0.0294117647058823,45.0,44.0,47.0,44.0,45.0,44.5,44.0,44.0,0.4736842105263157,0.0364638823780098,0.4736842105263157,0.0332409972299168
2026_special,15,2026-05-06,mcd,2-0,y-fm,Ajinomoto Stadium,13697.0,2,0,6.0,6.0,230.3,Unknown,3-4-2-1,4-2-1-3,0.0,0.0,0.0,0.0,0.0,1579.3237324440397,1602.4015606637863,-23.077828219746607,19300000.0,14430000.0,4870000.0,0.0,0.0,34.5,24.0,8.0,9.0,1.132,1.201,48.2,54.8,50.4,52.3,0.0,0.0,0.0,2,1,6.092105263157895,1.631578947368421,5.421052631578948,0.7105263157894736,0.4473684210526316,0.2368421052631578,164.31578947368422,6.144736842105263,5.25,8.263157894736842,9.802631578947368,7.657894736842105,8.513157894736842,7.131578947368421,0.7105263157894736,10.828947368421051,0.75,0.0263157894736842,22.4,5.236842105263158,8.68421052631579,16.75,0.6907894736842105,0.4802631578947368,58.0,63.5,14.0,31.0,18.0,31.5,15.705882352941176,5.205882352941177,12.676470588235292,2.0294117647058822,1.1764705882352942,0.2647058823529412,607.2647058823529,11.852941176470589,17.205882352941178,18.294117647058822,18.647058823529413,16.973684210526315,19.11764705882353,11.842105263157896,1.5294117647058822,11.078947368421051,1.1842105263157894,0.0789473684210526,57.9,14.882352941176473,15.921052631578949,33.026315789473685,1.8088235294117647,1.3558823529411763,118.0,184.0,48.0,89.0,44.0,90.0,0.0,3.5,5.0,1.5,4.0,3.0,3.0,0.0,2.0,2.0,3_vs_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736843,0.0718458826492067,0.5,0.0558633425669436
2026_special,15,2026-05-06,ka-f,1-0,tk-v,Ajinomoto Stadium,13697.0,1,0,6.0,6.0,0.0,Unknown,4-2-3-1,3-4-2-1,6.0,14.0,-8.0,0.0,0.0,1587.410772611103,1501.5800108714086,85.83076173969448,21300000.0,8700000.0,12600000.0,114.0,118.5,28.0,24.0,8.0,7.0,1.171,0.893,52.1,50.6,45.6,57.4,0.0,0.0,0.0,1,1,14.657894736842104,4.947368421052632,10.235294117647058,1.911764705882353,1.2352941176470589,0.3235294117647059,578.9705882352941,11.552631578947368,15.68421052631579,13.617647058823527,20.294117647058822,18.94117647058824,20.0,9.794117647058824,2.2058823529411766,13.588235294117649,1.1470588235294117,0.088235294117647,54.9,14.078947368421051,17.5,32.47058823529412,1.6473684210526316,1.052941176470588,111.0,157.0,42.0,70.0,44.0,82.0,6.026315789473684,2.1842105263157894,5.894736842105263,0.6710526315789473,0.6710526315789473,0.1578947368421052,200.48684210526315,4.842105263157895,6.052631578947368,5.973684210526316,13.11842105263158,9.026315789473683,9.355263157894738,5.960526315789474,1.0,8.763157894736842,0.6578947368421053,0.0263157894736842,22.95,5.105263157894737,7.894736842105263,15.828947368421051,0.6026315789473684,0.6039473684210526,58.0,61.0,15.0,26.5,19.0,33.5,0.0,4.0,3.0,3.0,3.0,6.0,1.0,-1.0,2.0,2.0,4_vs_3,0.1764705882352941,0.0294117647058823,0.3421052631578947,0.4117647058823529,0.131578947368421,0.3529411764705882,0.0294117647058823,0.088235294117647,0.1764705882352941,0.1176470588235294,51.0,63.0,59.0,53.0,51.0,41.0,73.0,53.0,0.0789473684210526,0.0394736842105263,0.1973684210526315,0.0789473684210526,0.0657894736842105,0.0789473684210526,0.0,0.0789473684210526,0.0394736842105263,0.0131578947368421,22.5,22.5,23.0,19.5,22.5,21.0,22.0,25.0,0.4736842105263157,0.0396923749817757,0.513157894736842,0.0364486275497355
2026_special,15,2026-05-06,kasw,0-1,uraw,Ajinomoto Stadium,13697.0,0,1,6.0,7.0,234.7,Unknown,3-4-2-1,4-2-3-1,12.0,8.0,4.0,0.0,0.0,1467.1220364785213,1546.105970950524,-78.9839344720026,18450000.0,17730000.0,720000.0,101.0,99.0,20.0,25.0,6.0,7.0,1.395,1.437,50.5,54.3,50.6,49.6,0.0,0.0,0.0,-1,-1,12.552631578947368,4.0588235294117645,11.382352941176473,1.0263157894736843,1.3529411764705883,0.2105263157894736,422.1315789473685,9.941176470588236,13.263157894736842,14.588235294117649,22.647058823529413,17.794117647058822,19.92105263157895,12.676470588235292,1.7352941176470589,16.441176470588236,1.588235294117647,0.0526315789473684,46.0,11.473684210526317,15.205882352941176,32.44117647058823,1.2289473684210528,1.181578947368421,113.0,163.0,39.0,80.0,47.0,82.0,12.029411764705882,3.941176470588236,12.578947368421051,1.2647058823529411,1.1470588235294117,0.3157894736842105,486.5,9.973684210526317,13.205882352941176,12.86842105263158,20.91176470588235,17.735294117647058,19.235294117647054,10.105263157894736,1.763157894736842,13.894736842105264,1.105263157894737,0.0294117647058823,52.7,10.558823529411764,16.81578947368421,30.47058823529412,1.363157894736842,1.1823529411764706,111.0,163.0,39.0,78.0,45.0,83.0,0.0,3.0,5.0,2.0,4.0,5.0,1.0,1.0,2.0,2.0,3_vs_4,0.0526315789473684,0.0,0.1842105263157894,0.2105263157894736,0.2058823529411764,0.1842105263157894,0.0588235294117647,0.0588235294117647,0.1764705882352941,0.0588235294117647,50.0,43.0,54.0,45.0,55.0,63.0,43.0,43.0,0.1842105263157894,0.0294117647058823,0.2352941176470588,0.2352941176470588,0.1176470588235294,0.2368421052631578,0.0263157894736842,0.0526315789473684,0.1470588235294117,0.0263157894736842,46.0,43.0,52.0,42.0,42.0,45.0,53.0,63.0,0.5,0.0372422283779624,0.5,0.025
2026_special,16,2026-05-09,mito,1-4,uraw,Ajinomoto Stadium,13697.0,1,4,7.0,7.0,234.7,Unknown,4-4-2,4-2-3-1,8.0,8.0,0.0,0.0,0.0,1509.5295185893274,1546.105970950524,-36.57645236119651,9700000.0,17730000.0,-8030000.0,82.0,99.0,20.0,25.0,7.0,7.0,1.025,1.437,48.3,51.7,50.6,49.6,0.0,0.0,0.0,-3,-1,12.029411764705882,3.8684210526315783,11.588235294117649,1.1764705882352942,1.1470588235294117,0.2647058823529412,436.7948916408669,10.36842105263158,11.647058823529411,13.823529411764705,20.94736842105263,17.294117647058822,18.852941176470587,11.029411764705882,1.7352941176470589,14.447368421052632,1.0294117647058822,0.0294117647058823,48.9,10.705882352941176,16.323529411764707,31.789473684210527,1.2263157894736842,1.181578947368421,113.0,135.0,35.0,64.0,38.0,72.0,12.029411764705882,3.941176470588236,12.578947368421051,1.2647058823529411,1.1470588235294117,0.3157894736842105,486.5,9.973684210526317,13.205882352941176,12.86842105263158,20.91176470588235,17.735294117647058,19.235294117647054,10.105263157894736,1.763157894736842,13.894736842105264,1.105263157894737,0.0294117647058823,52.7,10.558823529411764,16.81578947368421,30.47058823529412,1.363157894736842,1.1823529411764706,111.0,163.0,39.0,78.0,45.0,83.0,0.0,4.0,5.0,2.0,4.0,5.0,1.0,0.0,2.0,2.0,4_vs_4,0.0526315789473684,0.0,0.2105263157894736,0.2105263157894736,0.0588235294117647,0.1842105263157894,0.0,0.0588235294117647,0.1052631578947368,0.0294117647058823,45.0,44.0,47.0,44.0,45.0,44.5,44.0,44.0,0.1842105263157894,0.0294117647058823,0.2352941176470588,0.2352941176470588,0.1176470588235294,0.2368421052631578,0.0263157894736842,0.0526315789473684,0.1470588235294117,0.0263157894736842,46.0,43.0,52.0,42.0,42.0,45.0,53.0,63.0,0.4736842105263157,0.0337257617728531,0.5,0.025
2026_special,16,2026-05-09,c-os,3-2,ngsk,Ajinomoto Stadium,13697.0,3,2,7.0,7.0,357.7,Unknown,4-2-3-1,3-4-2-1,7.0,8.0,-1.0,0.0,0.0,1528.4739621715223,1506.8677727889888,21.606189382533557,14350000.0,14950000.0,-600000.0,99.0,80.0,25.0,20.0,7.0,7.0,1.36,1.312,49.5,46.4,45.3,46.7,0.0,0.0,0.0,1,1,13.394736842105264,3.8684210526315783,12.18421052631579,1.236842105263158,1.1764705882352942,0.2894736842105263,455.8157894736842,10.823529411764708,11.105263157894736,15.289473684210526,20.5,15.5,18.38235294117647,9.157894736842104,1.605263157894737,13.941176470588236,0.7368421052631579,0.0294117647058823,50.4,10.763157894736842,15.441176470588236,31.88235294117647,1.258823529411765,1.1973684210526316,114.0,129.0,41.0,62.0,48.0,66.0,12.029411764705882,3.8684210526315783,11.588235294117649,1.1764705882352942,1.1470588235294117,0.2647058823529412,436.7948916408669,10.36842105263158,11.647058823529411,13.823529411764705,20.94736842105263,17.294117647058822,18.852941176470587,11.029411764705882,1.7352941176470589,14.447368421052632,1.0294117647058822,0.0294117647058823,48.9,10.705882352941176,16.323529411764707,31.789473684210527,1.2263157894736842,1.181578947368421,113.0,135.0,35.0,64.0,38.0,72.0,0.0,4.0,4.0,2.0,4.0,5.0,2.0,-1.0,2.0,2.0,4_vs_3,0.088235294117647,0.0,0.2894736842105263,0.2894736842105263,0.0526315789473684,0.2368421052631578,0.0294117647058823,0.0789473684210526,0.088235294117647,0.0588235294117647,56.0,45.0,45.0,49.0,46.0,44.0,50.0,55.0,0.0526315789473684,0.0,0.2105263157894736,0.2105263157894736,0.0588235294117647,0.1842105263157894,0.0,0.0588235294117647,0.1052631578947368,0.0294117647058823,45.0,44.0,47.0,44.0,45.0,44.5,44.0,44.0,0.5,0.0279316712834718,0.4736842105263157,0.0332409972299168
2026_special,16,2026-05-10,kobe,0-3,okay,Ajinomoto Stadium,13697.0,0,3,7.0,6.0,0.0,Unknown,4-1-2-3,3-4-2-1,4.0,12.0,-8.0,0.0,1.0,1612.7483455948493,1488.4488488061263,124.299496788723,17700000.0,11200000.0,6500000.0,93.0,127.0,24.0,24.0,9.0,5.0,1.718,1.253,52.1,50.3,53.9,49.2,0.0,0.0,0.0,-3,-1,12.411764705882351,4.176470588235294,11.852941176470589,1.605263157894737,0.9473684210526316,0.3421052631578947,518.9411764705883,11.470588235294118,12.411764705882351,14.235294117647058,21.86842105263158,16.794117647058822,18.473684210526315,9.911764705882351,2.210526315789474,16.92105263157895,0.9736842105263158,0.0294117647058823,53.7,11.382352941176473,16.605263157894736,31.94117647058824,1.3941176470588237,1.1088235294117648,113.0,163.0,42.0,70.0,44.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,6.0,1.0,-1.0,2.0,2.0,4_vs_3,0.0789473684210526,0.0263157894736842,0.2941176470588235,0.3823529411764705,0.1052631578947368,0.2105263157894736,0.0789473684210526,0.0789473684210526,0.1052631578947368,0.0294117647058823,57.0,56.0,47.0,43.0,45.0,39.0,54.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4736842105263157,0.0416666666666666,0.5526315789473685,0.0339335180055401
2026_special,16,2026-05-10,shim,1-1,fuku,Ajinomoto Stadium,13697.0,1,1,7.0,7.0,843.1,Unknown,4-1-2-3,3-4-2-1,13.0,10.0,3.0,1.0,0.0,1459.903557213622,1493.4237115482938,-33.520154334671815,12900000.0,10830000.0,2070000.0,78.0,121.0,20.0,22.0,5.0,7.0,1.163,0.959,51.1,51.4,51.1,53.0,0.0,0.0,0.0,0,0,11.342105263157896,3.5,12.0,0.9736842105263158,1.4210526315789471,0.1176470588235294,407.60526315789474,9.157894736842104,8.421052631578947,13.342105263157896,21.47058823529412,15.263157894736842,19.07894736842105,8.894736842105264,1.9705882352941175,12.176470588235292,0.631578947368421,0.0263157894736842,43.5,8.973684210526315,14.052631578947368,29.44736842105263,1.0578947368421054,1.0842105263157895,113.0,156.0,39.0,71.0,49.0,83.0,10.5,3.176470588235294,11.157894736842104,0.868421052631579,1.0,0.3235294117647059,336.8684210526316,10.529411764705882,9.657894736842104,14.052631578947368,24.61764705882353,19.529411764705884,18.44117647058824,13.058823529411764,1.6176470588235294,18.61764705882353,1.4411764705882353,0.0263157894736842,42.7,8.368421052631579,17.5,32.28947368421053,1.0558823529411765,1.0323529411764707,109.0,120.0,26.0,52.0,38.0,67.0,0.0,4.0,4.0,2.0,3.0,6.0,1.0,0.0,2.0,2.0,4_vs_3,0.0,0.0,0.3421052631578947,0.2105263157894736,0.0,0.131578947368421,0.0,0.0526315789473684,0.088235294117647,0.088235294117647,35.0,34.0,47.0,47.0,36.0,44.0,42.0,53.0,0.0526315789473684,0.0263157894736842,0.2105263157894736,0.2105263157894736,0.0263157894736842,0.2058823529411764,0.0,0.0263157894736842,0.0789473684210526,0.0263157894736842,42.0,45.0,44.0,47.0,54.0,51.0,40.0,34.0,0.5,0.0372422283779624,0.5,0.026167392164622
2026_special,16,2026-05-10,y-fm,1-1,kasm,Ajinomoto Stadium,13697.0,1,1,6.0,7.0,289.2,Unknown,4-2-1-3,4-4-2,0.0,4.0,-4.0,0.0,0.0,1602.479355440467,1581.086740142147,21.392615298320152,14430000.0,23030000.0,-8600000.0,0.0,88.0,25.0,30.0,8.0,8.0,1.201,1.445,50.4,52.3,47.3,48.1,0.0,0.0,0.0,0,0,15.705882352941176,5.205882352941177,12.676470588235292,2.0294117647058822,1.1764705882352942,0.2647058823529412,607.2647058823529,11.852941176470589,17.205882352941178,18.294117647058822,18.647058823529413,16.973684210526315,19.11764705882353,11.842105263157896,1.5294117647058822,11.078947368421051,1.1842105263157894,0.0789473684210526,57.9,14.882352941176473,15.921052631578949,33.026315789473685,1.8088235294117647,1.3558823529411763,118.0,184.0,48.0,89.0,44.0,90.0,12.941176470588236,4.176470588235294,11.147058823529411,1.5789473684210529,1.0789473684210529,0.3947368421052631,424.11764705882354,10.852941176470589,12.264705882352942,15.078947368421051,21.91176470588235,18.68421052631579,19.97058823529412,11.894736842105264,2.0,18.81578947368421,1.411764705882353,0.0588235294117647,50.1,11.5,17.36842105263158,33.55263157894737,1.2868421052631578,1.2078947368421051,112.0,167.0,40.0,80.0,45.0,86.0,0.0,4.0,3.0,3.0,4.0,4.0,2.0,-1.0,2.0,2.0,4_vs_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0789473684210526,0.0,0.3823529411764705,0.2941176470588235,0.088235294117647,0.2631578947368421,0.0294117647058823,0.0588235294117647,0.1764705882352941,0.088235294117647,50.0,48.0,58.0,56.0,54.0,62.0,50.0,40.0,0.4736842105263157,0.0569845666798575,0.5,0.0377077562326869
2026_special,16,2026-05-10,FCtk,2-1,tk-v,Ajinomoto Stadium,13697.0,2,1,7.0,6.0,0.0,Unknown,4-4-2,3-4-2-1,0.0,14.0,-14.0,0.0,0.0,1505.1732969988918,1501.5800108714086,3.593286127483225,15680000.0,8700000.0,6980000.0,0.0,118.5,0.0,24.0,7.0,7.0,1.631,0.893,48.2,52.8,45.6,57.4,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.026315789473684,2.1842105263157894,5.894736842105263,0.6710526315789473,0.6710526315789473,0.1578947368421052,200.48684210526315,4.842105263157895,6.052631578947368,5.973684210526316,13.11842105263158,9.026315789473683,9.355263157894738,5.960526315789474,1.0,8.763157894736842,0.6578947368421053,0.0263157894736842,22.95,5.105263157894737,7.894736842105263,15.828947368421051,0.6026315789473684,0.6039473684210526,58.0,61.0,15.0,26.5,19.0,33.5,0.0,4.0,3.0,3.0,3.0,6.0,1.0,-1.0,2.0,2.0,4_vs_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0789473684210526,0.0394736842105263,0.1973684210526315,0.0789473684210526,0.0657894736842105,0.0789473684210526,0.0,0.0789473684210526,0.0394736842105263,0.0131578947368421,22.5,22.5,23.0,19.5,22.5,21.0,22.0,25.0,0.0,0.0,0.513157894736842,0.0364486275497355
2026_special,16,2026-05-10,g-os,0-1,hiro,Ajinomoto Stadium,13697.0,0,1,7.0,7.0,639.0,Unknown,4-2-3-1,3-4-2-1,13.0,5.0,8.0,0.0,0.0,1473.8803223429218,1580.9061483660332,-107.02582602311143,15430000.0,20900000.0,-5470000.0,93.0,117.0,21.0,29.0,6.0,8.0,1.432,1.91,51.1,46.7,57.6,52.0,0.0,0.0,0.0,-1,-1,12.763157894736842,4.088235294117647,14.911764705882351,1.1176470588235294,1.2894736842105263,0.3421052631578947,473.8157894736842,9.470588235294118,10.794117647058824,13.058823529411764,23.029411764705884,17.13157894736842,20.289473684210527,11.558823529411764,1.7941176470588236,17.676470588235293,1.0526315789473684,0.0294117647058823,48.1,11.176470588235292,16.91176470588235,31.789473684210527,1.2352941176470589,1.576470588235294,113.0,157.0,38.0,67.0,50.0,83.0,14.705882352941176,4.676470588235294,10.921052631578949,1.3529411764705883,1.105263157894737,0.3235294117647059,481.1470588235294,10.470588235294118,14.705882352941176,16.764705882352942,18.352941176470587,18.657894736842103,18.647058823529413,11.794117647058824,1.7352941176470589,16.86842105263158,0.9117647058823528,0.0294117647058823,49.5,13.117647058823527,18.176470588235293,33.3235294117647,1.4088235294117646,1.068421052631579,112.0,164.0,40.0,76.0,46.0,87.0,0.0,4.0,4.0,2.0,3.0,6.0,1.0,-1.0,2.0,2.0,4_vs_3,0.131578947368421,0.0263157894736842,0.2631578947368421,0.1764705882352941,0.0588235294117647,0.1764705882352941,0.0263157894736842,0.1470588235294117,0.1470588235294117,0.0294117647058823,41.0,45.0,49.0,49.0,43.0,47.0,55.0,47.0,0.1052631578947368,0.0526315789473684,0.3421052631578947,0.2941176470588235,0.1764705882352941,0.2352941176470588,0.0526315789473684,0.088235294117647,0.1176470588235294,0.0294117647058823,72.0,60.0,54.0,66.0,74.0,62.0,54.0,41.0,0.5,0.0415945290858725,0.5,0.0251825736590279
2026_special,16,2026-05-10,kasw,1-0,ka-f,Ajinomoto Stadium,13697.0,1,0,6.0,7.0,233.7,Unknown,3-4-2-1,4-2-3-1,12.0,6.0,6.0,0.0,0.0,1467.1220364785213,1594.7797550093385,-127.6577185308172,18450000.0,21300000.0,-2850000.0,101.0,127.0,20.0,29.0,6.0,9.0,1.395,1.171,50.5,54.3,52.1,50.6,0.0,0.0,0.0,1,1,12.552631578947368,4.0588235294117645,11.382352941176473,1.0263157894736843,1.3529411764705883,0.2105263157894736,422.1315789473685,9.941176470588236,13.263157894736842,14.588235294117649,22.647058823529413,17.794117647058822,19.92105263157895,12.676470588235292,1.7352941176470589,16.441176470588236,1.588235294117647,0.0526315789473684,46.0,11.473684210526317,15.205882352941176,32.44117647058823,1.2289473684210528,1.181578947368421,113.0,163.0,39.0,80.0,47.0,82.0,14.657894736842104,4.947368421052632,10.235294117647058,1.911764705882353,1.2352941176470589,0.3235294117647059,578.9705882352941,11.552631578947368,15.68421052631579,13.617647058823527,20.294117647058822,18.94117647058824,20.0,9.794117647058824,2.2058823529411766,13.588235294117649,1.1470588235294117,0.088235294117647,54.9,14.078947368421051,17.5,32.47058823529412,1.6473684210526316,1.052941176470588,111.0,157.0,42.0,70.0,44.0,82.0,0.0,3.0,5.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,3_vs_4,0.0526315789473684,0.0,0.1842105263157894,0.2105263157894736,0.2058823529411764,0.1842105263157894,0.0588235294117647,0.0588235294117647,0.1764705882352941,0.0588235294117647,50.0,43.0,54.0,45.0,55.0,63.0,43.0,43.0,0.1764705882352941,0.0294117647058823,0.3421052631578947,0.4117647058823529,0.131578947368421,0.3529411764705882,0.0294117647058823,0.088235294117647,0.1764705882352941,0.1176470588235294,51.0,63.0,59.0,53.0,51.0,41.0,73.0,53.0,0.5,0.0372422283779624,0.5,0.0363888189372953
